0.0, 3102320.398473477, 29.4392, 202
0.0, 2086778.387253982, 26760.7310, 158
0.0, 3009207.3233061014, 24107.9970, 184
0.0, 3072813.3872384657, 18359.7080, 202
0.0, 2974894.2685080445, 20592.3110, 184
0.0, 2597564.279871411, 29951.6810, 186
0.0, 3033548.298421701, 29633.9700, 184
0.0, 2558562.247542046, 17453.3730, 192
0.0, 2421661.6676186393, 19407.6200, 172
0.0, 3141294.1297825845, 25938.1980, 196
0.0, 2883461.6396087534, 20245.4890, 184
0.0, 2490295.6182236667, 20642.9610, 186
0.0, 2698000.917470556, 16068.4310, 188
0.0, 2460841.8687817426, 19722.1930, 178
0.0, 2594057.4709351314, 18734.0400, 168
0.0, 3135228.514964017, 27303.0470, 192
0.0, 3051713.9412994497, 25303.2690, 196
0.0, 2622581.7825103183, 21698.2520, 196
0.0, 2764062.6872828, 22409.1400, 170
0.0, 3162871.266774247, 16565.3740, 182
0.0, 2538429.3012801292, 24632.7820, 176
0.0, 3453990.0612822236, 38640.2550, 198
0.0, 2900411.652920698, 24519.0990, 192
0.0, 2857452.2148173344, 22757.4760, 190
0.0, 2912641.478464875, 23731.6620, 172
0.0, 2850186.542541959, 19282.8760, 182
0.0, 3060764.0506154792, 24586.4340, 194
0.0, 2400896.669028276, 20961.0540, 174
0.0, 2355375.8641652414, 23837.7630, 184
0.0, 3089265.979632446, 28640.0490, 200
0.0, 2937847.554123366, 15474.2360, 198
0.0, 2852791.889487342, 23792.6210, 188
0.0, 3104606.859569105, 27211.5410, 184
0.0, 2553814.3918257444, 21246.3690, 184
0.0, 2399422.26692576, 16969.7620, 170
0.0, 2984067.0995436953, 19011.7370, 184
0.0, 2113645.757536138, 24828.5780, 192
0.0, 2756780.668910949, 16981.0300, 186
0.0, 2617101.914201747, 24453.6260, 186
0.0, 3084032.4246282103, 22378.6420, 186
0.0, 3298349.0559684522, 24993.4460, 194
0.0, 3327803.553179926, 14746.0130, 206
0.0, 1831895.7671809262, 20880.3830, 186
0.0, 2725654.523013554, 26646.9450, 192
0.0, 2871026.7671920266, 25913.9170, 192
0.0, 2357817.4229235044, 18700.0150, 196
0.0, 2605740.747605362, 18076.6160, 206
0.0, 3060456.502332799, 24046.6160, 194
0.0, 2997372.99039214, 22991.3540, 210
0.0, 2729174.2516603014, 19497.5510, 182
1.0, 3054344.1253597033, 31486.3780, 204
1.0, 2086778.387253982, 26760.7310, 158
1.0, 2978932.594243729, 24579.7630, 184
1.0, 3072813.3872384657, 18359.7080, 202
1.0, 2974894.2685080445, 20592.3110, 184
1.0, 2576057.626191473, 28858.2700, 186
1.0, 3033347.298421701, 29633.9700, 184
1.0, 2564071.496221364, 19292.0530, 192
1.0, 2421540.352310389, 19407.6200, 172
1.0, 3141138.1055906327, 25938.1980, 196
1.0, 2851384.063311959, 20236.8820, 184
1.0, 2489901.026952625, 22165.8580, 186
1.0, 2697898.3373205108, 15951.1370, 188
1.0, 2416396.925296283, 20118.5150, 180
1.0, 2594057.4709351314, 18734.0400, 168
1.0, 3135228.2682810035, 27303.0470, 192
1.0, 3051663.511831884, 25303.2690, 196
1.0, 2576485.561172274, 22273.9290, 198
1.0, 2763749.775957011, 22409.1400, 170
1.0, 3162871.266774247, 16565.3740, 182
1.0, 2538430.2427686336, 24632.7820, 176
1.0, 3453959.666510975, 38640.2550, 198
1.0, 2900438.917402319, 24519.0990, 192
1.0, 2857455.8472521775, 22757.4760, 190
1.0, 2912641.478464875, 23731.6620, 172
1.0, 2850114.5763885095, 19282.8760, 182
1.0, 3060742.2527078446, 24586.4340, 194
1.0, 2395300.4604970813, 20961.0540, 174
1.0, 2355375.8641652414, 23837.7630, 184
1.0, 3089266.5686964802, 28640.0490, 200
1.0, 2904982.696020978, 15182.8900, 198
1.0, 2847043.443180285, 23817.5110, 188
1.0, 3104755.1436695172, 27183.5250, 184
1.0, 2544654.644566366, 21246.3690, 184
1.0, 2384801.743743423, 16979.6400, 170
1.0, 2984274.0317046638, 19011.7370, 184
1.0, 2108230.7575361375, 24828.5780, 192
1.0, 2748911.648678659, 17984.2750, 186
1.0, 2617101.7585131344, 24453.6260, 186
1.0, 3075579.4246282103, 22378.6420, 186
1.0, 3298349.0559684522, 24993.4460, 194
1.0, 3328014.866586652, 14746.0130, 206
1.0, 1831825.547580271, 20880.3830, 186
1.0, 2719619.523013554, 26646.9450, 192
1.0, 2871025.564873911, 25913.9170, 192
1.0, 2336465.853250901, 18043.4370, 196
1.0, 2581735.8817574983, 18687.0850, 206
1.0, 3059664.502332799, 24046.6160, 194
1.0, 2997354.6077118632, 22991.3540, 210
1.0, 2729174.36706122, 19497.5510, 182
2.0, 3054525.682501834, 31486.3780, 204
2.0, 2086778.387253982, 26760.7310, 158
2.0, 2978835.9102766644, 24579.7630, 184
2.0, 3072778.0099733095, 18518.7840, 202
2.0, 2974845.500706378, 20354.4950, 184
2.0, 2603629.232418325, 28827.4620, 186
2.0, 3033395.9146988112, 29633.9700, 184
2.0, 2563680.0527342437, 19361.9050, 192
2.0, 2421540.352310389, 19407.6200, 172
2.0, 3141178.7742133127, 25953.7680, 196
2.0, 2851382.516543751, 20236.8820, 184
2.0, 2489865.9950630614, 22165.8580, 186
2.0, 2697898.3373205108, 15951.1370, 188
2.0, 2408668.6622909666, 20180.7690, 180
2.0, 2594057.4709351314, 18734.0400, 168
2.0, 3120631.515481263, 25764.0050, 192
2.0, 3039066.156208321, 25306.7130, 196
2.0, 2576486.9443107937, 22273.9290, 198
2.0, 2763393.537199968, 22409.1400, 170
2.0, 3162871.266774247, 16565.3740, 182
2.0, 2535497.0527040097, 25010.0350, 176
2.0, 3453930.948614458, 38640.2550, 198
2.0, 2843438.624923755, 25368.9540, 194
2.0, 2926537.10948287, 23451.4150, 188
2.0, 2912762.1881881766, 23731.6620, 172
2.0, 2817695.5763885095, 19282.8760, 182
2.0, 3060820.5571024786, 24586.4340, 194
2.0, 2395300.4604970813, 20961.0540, 174
2.0, 2355404.0181945325, 23837.7630, 184
2.0, 3063652.8178672283, 29781.7830, 200
2.0, 2904982.696020978, 15182.8900, 198
2.0, 2834485.5925033963, 23817.5110, 188
2.0, 3104755.1436695172, 27183.5250, 184
2.0, 2585484.8482660046, 20556.5790, 182
2.0, 2370385.2573944293, 15140.5630, 170
2.0, 2984274.0317046638, 19011.7370, 184
2.0, 2096264.3981795155, 24842.4160, 192
2.0, 2743085.6146630896, 17770.4380, 186
2.0, 2617030.43437835, 24613.0160, 186
2.0, 3075579.4246282103, 22378.6420, 186
2.0, 3225725.5129728094, 23210.9230, 196
2.0, 3316919.85331268, 13541.5230, 206
2.0, 1807672.5621918149, 20875.1270, 186
2.0, 2719619.523013554, 26646.9450, 192
2.0, 2871025.564873911, 25913.9170, 192
2.0, 2333337.6303329244, 18242.9050, 196
2.0, 2569679.9511228832, 19022.2290, 206
2.0, 3046843.9288386665, 24202.7040, 194
2.0, 2994714.042285792, 23811.2050, 210
2.0, 2728839.9004656407, 20531.3640, 182
3.0, 3112140.1149806785, 29109.4650, 202
